#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
3002172	1	1146	2	170	14.8342	0.26178	39.7	255
3003140	1	1149	49	771	67.1018	6.38555	39.1	255
3003141	1	1149	49	771	67.1018	6.38555	39.1	182
3006477	1	1152	20	887	76.9965	2.59896	39.1	218
3006478	1	1152	20	887	76.9965	2.59896	39.1	97.7
3006479	1	1149	43	592	51.5231	5.60836	39.1	255
3006957	1	876	2	176	20.0913	0.342466	39.7	255
3006958	1	876	2	176	20.0913	0.342466	39.7	255
3006959	1	876	2	176	20.0913	0.342466	39.7	255
3006960	1	876	2	176	20.0913	0.342466	39.7	255
3006961	1	876	2	176	20.0913	0.342466	39.7	255
3006962	1	876	2	176	20.0913	0.342466	39.7	1
3005729	1	825	71	755	91.5152	12.8982	39.1	255
3005734	1	795	20	730	91.8239	3.74591	39.2	112
3005750	1	801	48	747	93.2584	8.98627	39.1	250
3005863	1	825	71	755	91.5152	12.8982	39.1	248
3005864	1	825	71	755	91.5152	12.8982	39.1	205
3005865	1	825	71	755	91.5152	12.8982	39.1	255
3005866	1	825	65	755	91.5152	11.8182	39.1	240
3005867	1	825	69	755	91.5152	12.5345	39.1	248
3005868	1	825	63	755	91.5152	11.4545	39.1	251
3005870	1	801	48	747	93.2584	8.98627	39.1	255
3005871	1	801	48	747	93.2584	8.98627	39.1	244
3005877	1	825	71	755	91.5152	12.8982	39.1	248
3005878	1	855	2	299	34.9708	0.349708	39.7	255
3005884	1	801	48	747	93.2584	8.98627	39.1	255
3005885	1	801	48	747	93.2584	8.98627	39.1	255
3005931	1	795	3	300	37.7358	0.566038	39.4	172
3005941	1	801	48	747	93.2584	8.98627	39.1	255
3005983	1	795	22	730	91.8239	4.12327	37.8	164
3005994	1	801	48	747	93.2584	8.98627	39.1	255
3005995	1	795	48	741	93.2075	9.00126	39.1	250
3006021	1	801	48	747	93.2584	8.98627	39.1	234
3006022	1	801	48	747	93.2584	8.98627	39.1	244
3006024	1	801	48	747	93.2584	8.98627	39.1	223
3006032	1	807	48	751	93.0607	8.91945	39.1	239
3006099	1	795	5	463	58.239	0.943396	39.6	208
3006103	1	795	103	655	82.3899	19.4252	39.1	29.4
3006113	1	786	47	728	92.6209	8.8486	39.1	255
3006115	1	801	48	747	93.2584	8.98627	39.1	255
3006116	1	801	48	747	93.2584	8.98627	39.1	234
3006964	1	882	2	169	19.161	0.340136	34.8	255
3006131	1	927	1	150	16.1812	0.161812	39.8	255
3006132	1	927	1	150	16.1812	0.161812	39.8	255
3006133	1	927	1	150	16.1812	0.161812	39.8	255
3006134	1	927	1	150	16.1812	0.161812	39.8	255
3006136	1	927	1	150	16.1812	0.161812	39.8	255
3006137	1	927	1	150	16.1812	0.161812	39.8	255
3003184	1	927	1	150	16.1812	0.161812	39.8	255
3006138	1	927	1	150	16.1812	0.161812	39.8	255
3006968	1	876	2	176	20.0913	0.342466	39.7	255
3006969	1	876	2	176	20.0913	0.342466	39.7	255
3006970	1	876	2	176	20.0913	0.342466	39.7	255
3006971	1	876	2	176	20.0913	0.342466	39.7	255
3006139	1	861	2	188	21.8351	0.348432	37.8	255
3006140	1	861	2	188	21.8351	0.348432	37.8	255
3003146	1	900	3	396	44	0.5	34.4	255
3006208	1	900	3	396	44	0.5	34.4	255
3006209	1	900	3	396	44	0.5	34.4	255
3006210	1	900	3	396	44	0.5	34.4	255
3006211	1	897	3	393	43.8127	0.498328	34.4	255
3006212	1	900	3	396	44	0.5	34.4	255
3006213	1	900	3	396	44	0.5	34.4	255
3006214	1	900	3	396	44	0.5	34.4	255
3006215	1	900	3	396	44	0.5	34.4	255
3006216	1	900	3	396	44	0.5	34.4	255
3006217	1	900	3	396	44	0.5	34.4	255
3006218	1	900	3	396	44	0.5	34.4	255
3006219	1	900	3	396	44	0.5	34.4	255
3006220	1	900	3	396	44	0.5	34.4	170
3006221	1	900	3	396	44	0.5	34.4	255
3006222	1	900	3	396	44	0.5	34.4	255
3000237	1	1488	4	388	26.0753	0.403226	39.6	255
3003730	1	3324	2	300	9.02527	0.0902527	39.9	255
3002312	1	882	10	640	72.5624	1.70068	39.1	255
3004139	1	1626	10	620	38.1304	0.922509	39.1	255
3004325	1	1626	2	206	12.6691	0.184502	37.6	255
3004332	1	1644	8	592	36.0097	0.729927	39.5	64.5
3004480	1	3561	1	150	4.2123	0.042123	39.4	255
3007087	1	888	10	640	72.0721	1.68919	39.1	255
3007089	1	882	10	640	72.5624	1.70068	39.1	255
3007102	1	897	10	643	71.6834	1.67224	39.1	255
3007119	1	1920	4	400	20.8333	0.311979	39.7	191
3007120	1	1920	4	400	20.8333	0.311979	39.7	191
3007121	1	1920	2	177	9.21875	0.15625	39.1	255
3007122	1	1920	4	417	21.7188	0.3125	39.5	128
3007123	1	1920	4	417	21.7188	0.3125	39.5	128
3007124	1	1920	2	154	8.02083	0.154688	40	255
3007137	1	1620	4	470	29.0123	0.37037	39.6	255
NH8B	1	250	976	250	100	585.184	38.9	255
3002999	1	891	0	0	0	0	0	0
3001109	1	861	0	0	0	0	0	0
3002867	1	495	0	0	0	0	0	0
3001989	1	876	0	0	0	0	0	0
3002356	1	813	0	0	0	0	0	0
3001855	1	1146	0	0	0	0	0	0
3002244	1	897	0	0	0	0	0	0
3000600	1	846	0	0	0	0	0	0
3002511	1	882	0	0	0	0	0	0
3002193	1	741	0	0	0	0	0	0
3001517	1	822	0	0	0	0	0	0
3001557	1	825	0	0	0	0	0	0
3003552	1	642	0	0	0	0	0	0
3001980	1	876	0	0	0	0	0	0
3002835	1	486	0	0	0	0	0	0
3001794	1	795	0	0	0	0	0	0
3002146	1	1140	0	0	0	0	0	0
3002804	1	426	0	0	0	0	0	0
3002649	1	807	0	0	0	0	0	0
3003198	1	759	0	0	0	0	0	0
3000504	1	465	0	0	0	0	0	0
3001808	1	816	0	0	0	0	0	0
3001650	1	825	0	0	0	0	0	0
3002380	1	885	0	0	0	0	0	0
3002538	1	840	0	0	0	0	0	0
3002397	1	873	0	0	0	0	0	0
3001617	1	825	0	0	0	0	0	0
3001082	1	861	0	0	0	0	0	0
3001518	1	822	0	0	0	0	0	0
3001099	1	861	0	0	0	0	0	0
3001577	1	825	0	0	0	0	0	0
3002360	1	813	0	0	0	0	0	0
3001100	1	861	0	0	0	0	0	0
3001076	1	861	0	0	0	0	0	0
3003026	1	1530	0	0	0	0	0	0
3001133	1	861	0	0	0	0	0	0
3002307	1	801	0	0	0	0	0	0
3000845	1	753	0	0	0	0	0	0
3002233	1	741	0	0	0	0	0	0
3000508	1	825	0	0	0	0	0	0
3001154	1	861	0	0	0	0	0	0
3003149	1	825	0	0	0	0	0	0
3003203	1	915	0	0	0	0	0	0
3001071	1	861	0	0	0	0	0	0
3001773	1	774	0	0	0	0	0	0
3002243	1	867	0	0	0	0	0	0
3002681	1	630	0	0	0	0	0	0
3002507	1	1194	0	0	0	0	0	0
3000326	1	1146	0	0	0	0	0	0
3002565	1	441	0	0	0	0	0	0
3003012	1	498	0	0	0	0	0	0
3002488	1	906	0	0	0	0	0	0
3002282	1	801	0	0	0	0	0	0
3002304	1	801	0	0	0	0	0	0
3001119	1	861	0	0	0	0	0	0
3002263	1	720	0	0	0	0	0	0
3001364	1	861	0	0	0	0	0	0
3002815	1	1032	0	0	0	0	0	0
3002828	1	1653	0	0	0	0	0	0
3000198	1	402	0	0	0	0	0	0
3001972	1	876	0	0	0	0	0	0
3001912	1	876	0	0	0	0	0	0
3002853	1	453	0	0	0	0	0	0
3002883	1	1236	0	0	0	0	0	0
3002383	1	885	0	0	0	0	0	0
3002634	1	906	0	0	0	0	0	0
3002595	1	543	0	0	0	0	0	0
3002203	1	741	0	0	0	0	0	0
3001692	1	831	0	0	0	0	0	0
3001646	1	825	0	0	0	0	0	0
3001422	1	822	0	0	0	0	0	0
3001144	1	861	0	0	0	0	0	0
3002432	1	846	0	0	0	0	0	0
3000777	1	3180	0	0	0	0	0	0
3000815	1	444	0	0	0	0	0	0
3002574	1	552	0	0	0	0	0	0
3003017	1	498	0	0	0	0	0	0
3001300	1	888	0	0	0	0	0	0
3002830	1	1569	0	0	0	0	0	0
3001677	1	831	0	0	0	0	0	0
3001112	1	861	0	0	0	0	0	0
3001562	1	825	0	0	0	0	0	0
3002912	1	1032	0	0	0	0	0	0
3002299	1	801	0	0	0	0	0	0
3000572	1	1287	0	0	0	0	0	0
3003196	1	1377	0	0	0	0	0	0
3003060	1	813	0	0	0	0	0	0
3002287	1	801	0	0	0	0	0	0
3003209	1	420	0	0	0	0	0	0
3002690	1	1179	0	0	0	0	0	0
3002921	1	663	0	0	0	0	0	0
3002224	1	741	0	0	0	0	0	0
3002210	1	741	0	0	0	0	0	0
3002849	1	453	0	0	0	0	0	0
3001886	1	876	0	0	0	0	0	0
3003659	1	741	0	0	0	0	0	0
3002711	1	657	0	0	0	0	0	0
3002150	1	1140	0	0	0	0	0	0
3000839	1	1356	0	0	0	0	0	0
3000549	1	1086	0	0	0	0	0	0
3002514	1	1173	0	0	0	0	0	0
3001778	1	798	0	0	0	0	0	0
3001535	1	822	0	0	0	0	0	0
3001141	1	861	0	0	0	0	0	0
3001881	1	876	0	0	0	0	0	0
3001480	1	822	0	0	0	0	0	0
3001814	1	798	0	0	0	0	0	0
3001900	1	876	0	0	0	0	0	0
3001116	1	861	0	0	0	0	0	0
3001918	1	876	0	0	0	0	0	0
3002493	1	1137	0	0	0	0	0	0
3002477	1	456	0	0	0	0	0	0
3002516	1	1173	0	0	0	0	0	0
3001150	1	861	0	0	0	0	0	0
3002403	1	873	0	0	0	0	0	0
3003179	1	801	0	0	0	0	0	0
3002655	1	1026	0	0	0	0	0	0
3000423	1	801	0	0	0	0	0	0
3001093	1	861	0	0	0	0	0	0
3001168	1	861	0	0	0	0	0	0
3003250	1	612	0	0	0	0	0	0
3002459	1	861	0	0	0	0	0	0
3002665	1	660	0	0	0	0	0	0
3002429	1	861	0	0	0	0	0	0
3001644	1	825	0	0	0	0	0	0
3002436	1	861	0	0	0	0	0	0
3000826	1	723	0	0	0	0	0	0
3003160	1	822	0	0	0	0	0	0
3001472	1	825	0	0	0	0	0	0
3002468	1	861	0	0	0	0	0	0
3001784	1	798	0	0	0	0	0	0
3001840	1	1146	0	0	0	0	0	0
3001181	1	861	0	0	0	0	0	0
3001623	1	825	0	0	0	0	0	0
3001850	1	1146	0	0	0	0	0	0
3001191	1	858	0	0	0	0	0	0
3001404	1	825	0	0	0	0	0	0
3001347	1	861	0	0	0	0	0	0
3001985	1	876	0	0	0	0	0	0
3002442	1	861	0	0	0	0	0	0
3004605	1	849	0	0	0	0	0	0
3002654	1	753	0	0	0	0	0	0
3002662	1	996	0	0	0	0	0	0
3001455	1	825	0	0	0	0	0	0
3003172	1	1146	0	0	0	0	0	0
3001486	1	825	0	0	0	0	0	0
3000592	1	876	0	0	0	0	0	0
3002278	1	801	0	0	0	0	0	0
3002856	1	558	0	0	0	0	0	0
3003206	1	804	0	0	0	0	0	0
3001175	1	861	0	0	0	0	0	0
3001770	1	810	0	0	0	0	0	0
3003097	1	996	0	0	0	0	0	0
3002467	1	861	0	0	0	0	0	0
3001658	1	825	0	0	0	0	0	0
3002435	1	861	0	0	0	0	0	0
3001984	1	876	0	0	0	0	0	0
3003055	1	1185	0	0	0	0	0	0
3001201	1	858	0	0	0	0	0	0
3001780	1	765	0	0	0	0	0	0
3002843	1	615	0	0	0	0	0	0
3002641	1	816	0	0	0	0	0	0
3001350	1	861	0	0	0	0	0	0
3002293	1	801	0	0	0	0	0	0
3002583	1	402	0	0	0	0	0	0
3000593	1	774	0	0	0	0	0	0
3002267	1	732	0	0	0	0	0	0
3001302	1	843	0	0	0	0	0	0
3001090	1	861	0	0	0	0	0	0
3001132	1	861	0	0	0	0	0	0
3002257	1	732	0	0	0	0	0	0
3001467	1	822	0	0	0	0	0	0
3001654	1	828	0	0	0	0	0	0
3002133	1	1140	0	0	0	0	0	0
3001545	1	822	0	0	0	0	0	0
3001553	1	822	0	0	0	0	0	0
3001897	1	876	0	0	0	0	0	0
3002609	1	900	0	0	0	0	0	0
3002470	1	861	0	0	0	0	0	0
3000805	1	1419	0	0	0	0	0	0
3002701	1	1176	0	0	0	0	0	0
3001493	1	822	0	0	0	0	0	0
3000840	1	747	0	0	0	0	0	0
3002925	1	696	0	0	0	0	0	0
3000606	1	849	0	0	0	0	0	0
3003167	1	876	0	0	0	0	0	0
3002217	1	741	0	0	0	0	0	0
3003069	1	765	0	0	0	0	0	0
3003186	1	939	0	0	0	0	0	0
3003034	1	1170	0	0	0	0	0	0
3003811	1	1398	0	0	0	0	0	0
3004866	1	813	0	0	0	0	0	0
3002192	1	741	0	0	0	0	0	0
3001425	1	831	0	0	0	0	0	0
3003155	1	873	0	0	0	0	0	0
3002987	1	921	0	0	0	0	0	0
3002409	1	867	0	0	0	0	0	0
3002910	1	1050	0	0	0	0	0	0
3003064	1	318	0	0	0	0	0	0
3001065	1	780	0	0	0	0	0	0
3002502	1	1194	0	0	0	0	0	0
3001305	1	837	0	0	0	0	0	0
3002308	1	801	0	0	0	0	0	0
3002569	1	438	0	0	0	0	0	0
3001681	1	831	0	0	0	0	0	0
3002008	1	915	0	0	0	0	0	0
3001887	1	876	0	0	0	0	0	0
3002252	1	897	0	0	0	0	0	0
3001074	1	861	0	0	0	0	0	0
3001067	1	861	0	0	0	0	0	0
3003046	1	1545	0	0	0	0	0	0
3001079	1	780	0	0	0	0	0	0
3002837	1	495	0	0	0	0	0	0
3000026	1	1356	0	0	0	0	0	0
3001453	1	825	0	0	0	0	0	0
3002005	1	876	0	0	0	0	0	0
3002637	1	906	0	0	0	0	0	0
3002458	1	861	0	0	0	0	0	0
3002272	1	801	0	0	0	0	0	0
3001651	1	825	0	0	0	0	0	0
3000413	1	792	0	0	0	0	0	0
3001544	1	822	0	0	0	0	0	0
3002497	1	1194	0	0	0	0	0	0
3001843	1	1146	0	0	0	0	0	0
3002863	1	510	0	0	0	0	0	0
3001489	1	825	0	0	0	0	0	0
3001667	1	825	0	0	0	0	0	0
3001818	1	1161	0	0	0	0	0	0
3001539	1	822	0	0	0	0	0	0
3001566	1	825	0	0	0	0	0	0
3002537	1	819	0	0	0	0	0	0
3002725	1	648	0	0	0	0	0	0
3001442	1	825	0	0	0	0	0	0
3002480	1	825	0	0	0	0	0	0
3001563	1	825	0	0	0	0	0	0
3001788	1	798	0	0	0	0	0	0
3001513	1	822	0	0	0	0	0	0
3003556	1	750	0	0	0	0	0	0
3002147	1	1140	0	0	0	0	0	0
3001094	1	861	0	0	0	0	0	0
3002627	1	855	0	0	0	0	0	0
3002520	1	1173	0	0	0	0	0	0
3002402	1	873	0	0	0	0	0	0
3000789	1	1227	0	0	0	0	0	0
3001704	1	825	0	0	0	0	0	0
3001845	1	1146	0	0	0	0	0	0
3002464	1	861	0	0	0	0	0	0
3002426	1	861	0	0	0	0	0	0
3001123	1	861	0	0	0	0	0	0
3002276	1	801	0	0	0	0	0	0
3001137	1	861	0	0	0	0	0	0
3001812	1	798	0	0	0	0	0	0
3002443	1	861	0	0	0	0	0	0
3002680	1	633	0	0	0	0	0	0
3001122	1	861	0	0	0	0	0	0
3002868	1	498	0	0	0	0	0	0
3001177	1	861	0	0	0	0	0	0
3001612	1	825	0	0	0	0	0	0
3002483	1	981	0	0	0	0	0	0
3000812	1	1404	0	0	0	0	0	0
3000368	1	1032	0	0	0	0	0	0
3000553	1	744	0	0	0	0	0	0
3001628	1	825	0	0	0	0	0	0
3001954	1	876	0	0	0	0	0	0
3003182	1	813	0	0	0	0	0	0
3001937	1	876	0	0	0	0	0	0
3002242	1	915	0	0	0	0	0	0
3000392	1	540	0	0	0	0	0	0
3001106	1	861	0	0	0	0	0	0
3001399	1	831	0	0	0	0	0	0
3002866	1	489	0	0	0	0	0	0
3001637	1	825	0	0	0	0	0	0
3002983	1	3132	0	0	0	0	0	0
3002686	1	624	0	0	0	0	0	0
3002220	1	741	0	0	0	0	0	0
3002300	1	801	0	0	0	0	0	0
3002454	1	840	0	0	0	0	0	0
3000377	1	1152	0	0	0	0	0	0
3000182	1	1176	0	0	0	0	0	0
3001299	1	843	0	0	0	0	0	0
3003562	1	885	0	0	0	0	0	0
3002698	1	1230	0	0	0	0	0	0
3000535	1	1935	0	0	0	0	0	0
3001195	1	861	0	0	0	0	0	0
3000844	1	747	0	0	0	0	0	0
3000809	1	1464	0	0	0	0	0	0
3002364	1	927	0	0	0	0	0	0
3002927	1	696	0	0	0	0	0	0
3001633	1	825	0	0	0	0	0	0
3001662	1	843	0	0	0	0	0	0
3002542	1	861	0	0	0	0	0	0
3002196	1	741	0	0	0	0	0	0
3003049	1	1692	0	0	0	0	0	0
3000180	1	1263	0	0	0	0	0	0
3001872	1	876	0	0	0	0	0	0
3003175	1	852	0	0	0	0	0	0
3002460	1	861	0	0	0	0	0	0
3004867	1	813	0	0	0	0	0	0
3002789	1	645	0	0	0	0	0	0
3002296	1	801	0	0	0	0	0	0
3001572	1	825	0	0	0	0	0	0
3001620	1	825	0	0	0	0	0	0
3003020	1	459	0	0	0	0	0	0
3001096	1	861	0	0	0	0	0	0
3002521	1	1173	0	0	0	0	0	0
3003152	1	861	0	0	0	0	0	0
3002281	1	801	0	0	0	0	0	0
3001909	1	876	0	0	0	0	0	0
3002255	1	897	0	0	0	0	0	0
3001672	1	825	0	0	0	0	0	0
3000779	1	1452	0	0	0	0	0	0
3002562	1	441	0	0	0	0	0	0
3003202	1	945	0	0	0	0	0	0
3002850	1	453	0	0	0	0	0	0
3002743	1	645	0	0	0	0	0	0
3002305	1	801	0	0	0	0	0	0
3001783	1	786	0	0	0	0	0	0
3001702	1	822	0	0	0	0	0	0
3001068	1	858	0	0	0	0	0	0
3003047	1	1545	0	0	0	0	0	0
3001622	1	825	0	0	0	0	0	0
3002441	1	861	0	0	0	0	0	0
3002439	1	861	0	0	0	0	0	0
3002213	1	741	0	0	0	0	0	0
3001136	1	861	0	0	0	0	0	0
3001903	1	876	0	0	0	0	0	0
3001882	1	876	0	0	0	0	0	0
3001691	1	831	0	0	0	0	0	0
3002814	1	1050	0	0	0	0	0	0
3001767	1	810	0	0	0	0	0	0
3001765	1	810	0	0	0	0	0	0
3002545	1	558	0	0	0	0	0	0
3002530	1	531	0	0	0	0	0	0
3002777	1	645	0	0	0	0	0	0
3001070	1	861	0	0	0	0	0	0
3002829	1	1569	0	0	0	0	0	0
3001338	1	900	0	0	0	0	0	0
3002357	1	813	0	0	0	0	0	0
3002290	1	801	0	0	0	0	0	0
3002424	1	861	0	0	0	0	0	0
3002262	1	720	0	0	0	0	0	0
3001981	1	876	0	0	0	0	0	0
3002813	1	1434	0	0	0	0	0	0
3000768	1	330	0	0	0	0	0	0
3001129	1	861	0	0	0	0	0	0
3002995	1	918	0	0	0	0	0	0
3003014	1	474	0	0	0	0	0	0
3002420	1	861	0	0	0	0	0	0
3003016	1	510	0	0	0	0	0	0
3002286	1	801	0	0	0	0	0	0
3001571	1	825	0	0	0	0	0	0
3001631	1	843	0	0	0	0	0	0
3001859	1	879	0	0	0	0	0	0
3001548	1	831	0	0	0	0	0	0
3000206	1	1056	0	0	0	0	0	0
3001192	1	858	0	0	0	0	0	0
3001516	1	822	0	0	0	0	0	0
3002506	1	1194	0	0	0	0	0	0
3003557	1	735	0	0	0	0	0	0
3002358	1	813	0	0	0	0	0	0
3003551	1	1182	0	0	0	0	0	0
3001088	1	861	0	0	0	0	0	0
3001793	1	831	0	0	0	0	0	0
3000498	1	801	0	0	0	0	0	0
3002136	1	1140	0	0	0	0	0	0
3001616	1	825	0	0	0	0	0	0
3003110	1	633	0	0	0	0	0	0
3002298	1	801	0	0	0	0	0	0
3000781	1	3177	0	0	0	0	0	0
3001542	1	831	0	0	0	0	0	0
3003057	1	1401	0	0	0	0	0	0
3001520	1	822	0	0	0	0	0	0
3001827	1	1140	0	0	0	0	0	0
3002245	1	867	0	0	0	0	0	0
3002400	1	873	0	0	0	0	0	0
3002396	1	873	0	0	0	0	0	0
3000215	1	1758	0	0	0	0	0	0
3001536	1	822	0	0	0	0	0	0
3001440	1	825	0	0	0	0	0	0
3002893	1	1539	0	0	0	0	0	0
3002898	1	543	0	0	0	0	0	0
3000476	1	1233	0	0	0	0	0	0
3002674	1	660	0	0	0	0	0	0
3002541	1	867	0	0	0	0	0	0
3002857	1	552	0	0	0	0	0	0
3001610	1	828	0	0	0	0	0	0
3001668	1	825	0	0	0	0	0	0
3000656	1	663	0	0	0	0	0	0
3002956	1	807	0	0	0	0	0	0
3002967	1	582	0	0	0	0	0	0
3004254	1	345	0	0	0	0	0	0
3001184	1	861	0	0	0	0	0	0
3002584	1	402	0	0	0	0	0	0
3002275	1	801	0	0	0	0	0	0
3003171	1	1146	0	0	0	0	0	0
3001926	1	876	0	0	0	0	0	0
3002259	1	720	0	0	0	0	0	0
3001994	1	876	0	0	0	0	0	0
3002239	1	741	0	0	0	0	0	0
3001420	1	828	0	0	0	0	0	0
3002555	1	441	0	0	0	0	0	0
3001471	1	822	0	0	0	0	0	0
3002509	1	1194	0	0	0	0	0	0
3001157	1	861	0	0	0	0	0	0
3001095	1	861	0	0	0	0	0	0
3001498	1	822	0	0	0	0	0	0
3001776	1	798	0	0	0	0	0	0
3002651	1	795	0	0	0	0	0	0
3001982	1	876	0	0	0	0	0	0
3001777	1	825	0	0	0	0	0	0
3001417	1	825	0	0	0	0	0	0
3001902	1	873	0	0	0	0	0	0
3003441	1	1050	0	0	0	0	0	0
3003106	1	906	0	0	0	0	0	0
3001851	1	1146	0	0	0	0	0	0
3001176	1	861	0	0	0	0	0	0
3001957	1	876	0	0	0	0	0	0
3002700	1	1311	0	0	0	0	0	0
3002661	1	999	0	0	0	0	0	0
3000853	1	912	0	0	0	0	0	0
3001911	1	876	0	0	0	0	0	0
3003023	1	237	0	0	0	0	0	0
3001117	1	861	0	0	0	0	0	0
3002675	1	633	0	0	0	0	0	0
3001942	1	876	0	0	0	0	0	0
3002864	1	237	0	0	0	0	0	0
3002500	1	1194	0	0	0	0	0	0
3001959	1	876	0	0	0	0	0	0
3002487	1	918	0	0	0	0	0	0
3002877	1	921	0	0	0	0	0	0
3001126	1	861	0	0	0	0	0	0
3002557	1	441	0	0	0	0	0	0
3000621	1	846	0	0	0	0	0	0
3001304	1	960	0	0	0	0	0	0
3001052	1	753	0	0	0	0	0	0
3001871	1	876	0	0	0	0	0	0
3002596	1	582	0	0	0	0	0	0
3002202	1	738	0	0	0	0	0	0
3001678	1	831	0	0	0	0	0	0
3004868	1	813	0	0	0	0	0	0
3002852	1	453	0	0	0	0	0	0
3002573	1	552	0	0	0	0	0	0
3002492	1	1161	0	0	0	0	0	0
3002529	1	477	0	0	0	0	0	0
3002848	1	453	0	0	0	0	0	0
3002524	1	588	0	0	0	0	0	0
3002710	1	657	0	0	0	0	0	0
3000784	1	3123	0	0	0	0	0	0
3001149	1	861	0	0	0	0	0	0
3001356	1	861	0	0	0	0	0	0
3001910	1	876	0	0	0	0	0	0
3001805	1	789	0	0	0	0	0	0
3002515	1	1173	0	0	0	0	0	0
3002683	1	660	0	0	0	0	0	0
3001151	1	861	0	0	0	0	0	0
3001485	1	828	0	0	0	0	0	0
3001101	1	861	0	0	0	0	0	0
3001113	1	861	0	0	0	0	0	0
3002476	1	471	0	0	0	0	0	0
3002517	1	1173	0	0	0	0	0	0
3000589	1	813	0	0	0	0	0	0
3002216	1	741	0	0	0	0	0	0
3001537	1	822	0	0	0	0	0	0
3002248	1	867	0	0	0	0	0	0
3001764	1	807	0	0	0	0	0	0
3002566	1	441	0	0	0	0	0	0
3002404	1	870	0	0	0	0	0	0
3003019	1	561	0	0	0	0	0	0
3001104	1	861	0	0	0	0	0	0
3002234	1	741	0	0	0	0	0	0
3001073	1	861	0	0	0	0	0	0
3002225	1	741	0	0	0	0	0	0
3001512	1	822	0	0	0	0	0	0
3002884	1	1440	0	0	0	0	0	0
3000785	1	1479	0	0	0	0	0	0
3001893	1	876	0	0	0	0	0	0
3001947	1	876	0	0	0	0	0	0
3003035	1	552	0	0	0	0	0	0
3002709	1	657	0	0	0	0	0	0
3000195	1	1959	0	0	0	0	0	0
3001189	1	858	0	0	0	0	0	0
3002434	1	861	0	0	0	0	0	0
3002836	1	804	0	0	0	0	0	0
3001209	1	1998	0	0	0	0	0	0
3000800	1	1164	0	0	0	0	0	0
3000802	1	1440	0	0	0	0	0	0
3001488	1	825	0	0	0	0	0	0
3002919	1	696	0	0	0	0	0	0
3000854	1	843	0	0	0	0	0	0
3000850	1	873	0	0	0	0	0	0
3001183	1	861	0	0	0	0	0	0
3002788	1	645	0	0	0	0	0	0
3000005	1	1032	0	0	0	0	0	0
3001078	1	780	0	0	0	0	0	0
3002948	1	1053	0	0	0	0	0	0
3002871	1	327	0	0	0	0	0	0
3000205	1	1167	0	0	0	0	0	0
3002768	1	645	0	0	0	0	0	0
3002148	1	1140	0	0	0	0	0	0
3001196	1	861	0	0	0	0	0	0
3002446	1	861	0	0	0	0	0	0
3001200	1	861	0	0	0	0	0	0
3002872	1	417	0	0	0	0	0	0
3002642	1	816	0	0	0	0	0	0
3002845	1	651	0	0	0	0	0	0
3001961	1	876	0	0	0	0	0	0
3001877	1	876	0	0	0	0	0	0
3002143	1	1140	0	0	0	0	0	0
3002419	1	861	0	0	0	0	0	0
3001655	1	825	0	0	0	0	0	0
3001421	1	828	0	0	0	0	0	0
3001663	1	828	0	0	0	0	0	0
3000746	1	420	0	0	0	0	0	0
3004603	1	1170	0	0	0	0	0	0
3002269	1	720	0	0	0	0	0	0
3001714	1	828	0	0	0	0	0	0
3002207	1	741	0	0	0	0	0	0
3001786	1	798	0	0	0	0	0	0
3000775	1	3108	0	0	0	0	0	0
3001659	1	825	0	0	0	0	0	0
3002132	1	1140	0	0	0	0	0	0
3002842	1	639	0	0	0	0	0	0
3003015	1	570	0	0	0	0	0	0
3001171	1	813	0	0	0	0	0	0
3002658	1	924	0	0	0	0	0	0
3000250	1	735	0	0	0	0	0	0
3002512	1	885	0	0	0	0	0	0
3001958	1	876	0	0	0	0	0	0
3002266	1	720	0	0	0	0	0	0
3001091	1	861	0	0	0	0	0	0
3000605	1	846	0	0	0	0	0	0
3001110	1	726	0	0	0	0	0	0
3002752	1	645	0	0	0	0	0	0
3002659	1	801	0	0	0	0	0	0
3001169	1	864	0	0	0	0	0	0
3001990	1	876	0	0	0	0	0	0
3001569	1	825	0	0	0	0	0	0
3001629	1	825	0	0	0	0	0	0
3001632	1	825	0	0	0	0	0	0
3002669	1	921	0	0	0	0	0	0
3000860	1	756	0	0	0	0	0	0
3001953	1	876	0	0	0	0	0	0
3003176	1	933	0	0	0	0	0	0
3002704	1	1428	0	0	0	0	0	0
3002463	1	861	0	0	0	0	0	0
3002626	1	864	0	0	0	0	0	0
3001155	1	861	0	0	0	0	0	0
3003153	1	861	0	0	0	0	0	0
3002428	1	861	0	0	0	0	0	0
3002295	1	801	0	0	0	0	0	0
3002587	1	555	0	0	0	0	0	0
3002534	1	810	0	0	0	0	0	0
3001567	1	825	0	0	0	0	0	0
3002817	1	1656	0	0	0	0	0	0
3000124	1	372	0	0	0	0	0	0
3001687	1	825	0	0	0	0	0	0
3002431	1	861	0	0	0	0	0	0
3002199	1	741	0	0	0	0	0	0
3001685	1	825	0	0	0	0	0	0
3002430	1	861	0	0	0	0	0	0
3001680	1	825	0	0	0	0	0	0
3001973	1	876	0	0	0	0	0	0
3001636	1	822	0	0	0	0	0	0
3002988	1	627	0	0	0	0	0	0
3001438	1	825	0	0	0	0	0	0
3001938	1	876	0	0	0	0	0	0
3000596	1	855	0	0	0	0	0	0
3001837	1	1146	0	0	0	0	0	0
3002645	1	807	0	0	0	0	0	0
